token_id,query,metaphor,pos,fgpos,sentence,local
clw-fragment01_105_5,change,1.0,VERB,VB,Is it possible to change school science in this fashion and still preserve the essential character of science itself ?,Is it possible to change school science in this fashion and still preserve the essential character of science itself ?
clw-fragment01_117_20,means,1.0,VERB,VBZ,"Female exclusion from science and technology , even if it is apparently by girls ' own choice , also means that as citizens their ability to understand and control their environment is limited .",also means that as citizens their ability to understand and control their environment is limited .
clw-fragment01_117_29,control,1.0,VERB,VB,"Female exclusion from science and technology , even if it is apparently by girls ' own choice , also means that as citizens their ability to understand and control their environment is limited .",also means that as citizens their ability to understand and control their environment is limited .
clw-fragment01_119_4,ignoring,0.0,VERB,VBG,"In effect , ignoring the effects of gender in this way merely reinforces stereotyping because it does nothing to challenge the definition of certain aspects of the curriculum as masculine or feminine .",ignoring the effects of gender in this way merely reinforces stereotyping because it does nothing to challenge the definition of certain aspects of the curriculum as masculine or feminine .
clw-fragment01_120_50,investigated,1.0,VERB,VBD,"Girls Into Science and Technology ( GIST ) was the first major schools-based project addressing problems of sex stereotyping at school , and was an example of ‘ action research ’ in education ; the project simultaneously took action to improve girls ' achievement in science and technology and investigated the reasons for their under-achievement .",and was an example of ‘ action research ’ in education ; the project simultaneously took action to improve girls ' achievement in science and technology and investigated the reasons for their under-achievement .
clw-fragment01_121_4,collaborated,1.0,VERB,VBD,The project team collaborated with teachers in eight co-educational comprehensive schools in the Greater Manchester area to devise and implement intervention strategies designed to improve girls ' attitudes to the physical sciences and technical subjects .,The project team collaborated with teachers in eight co-educational comprehensive schools in the Greater Manchester area to devise and implement intervention strategies designed to improve girls ' attitudes to the physical sciences and technical subjects .
clw-fragment01_123_24,find,1.0,VERB,VB,The approach was collaborative : teachers were invited to work with the team as equal partners in the attempts both to investigate and find solutions to the GIST problem .,The approach was collaborative : teachers were invited to work with the team as equal partners in the attempts both to investigate and find solutions to the GIST problem .
clw-fragment01_127_15,suggesting,0.0,VERB,VBG,"GIST had more success in altering children 's attitudes than their subject choices , suggesting that it is easier to change attitudes and beliefs than actual behaviour .",suggesting that it is easier to change attitudes and beliefs than actual behaviour .
clw-fragment01_129_17,define,1.0,VERB,VB,They also had slightly more positive attitudes towards science and scientists and were less likely to define them as exclusively masculine .,They also had slightly more positive attitudes towards science and scientists and were less likely to define them as exclusively masculine .
clw-fragment01_132_24,based,1.0,VERB,VBN,"The GIST hypothesis was that female under-achievement in science and technology is at least partly socially constructed by the school , an hypothesis based on research evidence as well as critical feminist analysis ( see , for example , Kelly , 1981 ) .",an hypothesis based on research evidence as well as critical feminist analysis ( see 
clw-fragment01_132_35,see,1.0,VERB,VB,"The GIST hypothesis was that female under-achievement in science and technology is at least partly socially constructed by the school , an hypothesis based on research evidence as well as critical feminist analysis ( see , for example , Kelly , 1981 ) .",an hypothesis based on research evidence as well as critical feminist analysis ( see 
clw-fragment01_134_17,meant,1.0,VERB,VBN,"One of the main gains from the GIST project has been the clarification of what is meant by a ‘ girl friendly ’ , science , that is a science which will appeal equally to the interests and concerns of girls as well as boys . …",One of the main gains from the GIST project has been the clarification of what is meant by a ‘ girl friendly ’ 
clw-fragment01_137_15,changing,1.0,VERB,VBG,"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",changing patterns of classroom interaction 
clw-fragment01_139_16,offered,0.0,VERB,VBN,"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist 
clw-fragment01_139_28,concentrated,1.0,VERB,VBD,"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",and talks concentrated on social and industrial applications of science 
clw-fragment01_139_41,missing,0.0,VERB,VBG,"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",an element too often missing from science at school .
clw-fragment01_141_7,helped,1.0,VERB,VBD,"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth 
clw-fragment01_141_40,tell,0.0,VERB,VB,"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",but did not tell teachers what the desirable teaching approach might be in practice .
clw-fragment01_143_6,asked,1.0,VERB,VBD,"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did 
clw-fragment01_143_20,works,0.0,VERB,VBZ,"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did 
clw-fragment01_146_50,appear,0.0,VERB,VB,"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",what makes a rainbow appear and how a record is made .
clw-fragment01_146_56,made,0.0,VERB,VBN,"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",what makes a rainbow appear and how a record is made .
clw-fragment01_150_4,employ,0.0,VERB,VBP,"When women scientists employ such approaches , and describe their own work , as happened during the VISTA programme , girls are receiving double encouragement .",When women scientists employ such approaches 
clw-fragment01_150_23,receiving,0.0,VERB,VBG,"When women scientists employ such approaches , and describe their own work , as happened during the VISTA programme , girls are receiving double encouragement .",girls are receiving double encouragement .
clw-fragment01_151_38,includes,1.0,VERB,VBZ,"These examples indicate some of the features of girl friendly science : it builds on girls ' interests , not just boys ' ; it explicitly encourages girls to see themselves as potential scientists , and it includes some of the social and human implications and applications of science .",and it includes some of the social and human implications and applications of science .
clw-fragment01_154_19,brought,1.0,VERB,VBN,Then certain teachers were particularly struck by the evidence of large differences in the interests and experience children brought with them to school .,Then certain teachers were particularly struck by the evidence of large differences in the interests and experience children brought with them to school .
clw-fragment01_155_25,produced,0.0,VERB,VBN,Girls had far less ‘ tinkering ’ experience than boys and the connection with their lesser interest in topics like ‘ how electricity is produced ’ seemed obvious .,Girls had far less ‘ tinkering ’ experience than boys and the connection with their lesser interest in topics like ‘ how electricity is produced ’ seemed obvious .
clw-fragment01_158_43,removed,1.0,VERB,VBN,"For a more girl friendly science , it seems vital that teachers should come to see that when all the masculine packaging , evident in textbooks and resources as well as teachers ' and boys ' behaviour in the classroom , is removed , girls can be very enthusiastic about science . …",is removed 
clw-fragment01_160_61,embodies,0.0,NOUN,NNS,"First , the pupils , teachers and practitioners of science are overwhelmingly male in terms of numbers ; second , school science is packaged and presented to appeal to boys , not girls ; third , classroom behaviours and interaction operate to reconstruct science as a male activity , and finally it has been suggested that ‘ scientific ’ thinking embodies an intrinsically masculine world view .",and finally it has been suggested that ‘ scientific ’ thinking embodies an intrinsically masculine world view .
clw-fragment01_161_20,redressed,0.0,VERB,VBD,"The GIST interventions described above relate to three of these : VISTA women , albeit briefly and temporarily , redressed the numerical balance by offering female role models of practising scientists ; VISTA and the curriculum development which followed involved a limited ‘ repackaging ’ of science to remove its exclusively masculine appeal , and the single-sex classes and classroom observation showed how science comes to be defined as ‘ masculine ’ in the mixed school .",redressed the numerical balance by offering female role models of practising scientists ; VISTA and the curriculum development which followed involved a limited ‘ repackaging ’ of science to remove its exclusively masculine appeal 
clw-fragment01_161_25,offering,0.0,VERB,VBG,"The GIST interventions described above relate to three of these : VISTA women , albeit briefly and temporarily , redressed the numerical balance by offering female role models of practising scientists ; VISTA and the curriculum development which followed involved a limited ‘ repackaging ’ of science to remove its exclusively masculine appeal , and the single-sex classes and classroom observation showed how science comes to be defined as ‘ masculine ’ in the mixed school .",redressed the numerical balance by offering female role models of practising scientists ; VISTA and the curriculum development which followed involved a limited ‘ repackaging ’ of science to remove its exclusively masculine appeal 
clw-fragment01_161_68,defined,1.0,VERB,VBN,"The GIST interventions described above relate to three of these : VISTA women , albeit briefly and temporarily , redressed the numerical balance by offering female role models of practising scientists ; VISTA and the curriculum development which followed involved a limited ‘ repackaging ’ of science to remove its exclusively masculine appeal , and the single-sex classes and classroom observation showed how science comes to be defined as ‘ masculine ’ in the mixed school .",and the single-sex classes and classroom observation showed how science comes to be defined as ‘ masculine ’ in the mixed school .
clw-fragment01_164_18,meet,1.0,VERB,VBP,"Girls are not uninterested in science , they are bored by the limited version of it they meet in school .",they are bored by the limited version of it they meet in school .
clw-fragment01_166_23,marked,0.0,VERB,VBN,"Margaret Spear , in a different study from the one reported in this volume , found that for identical work boys were marked higher than girls for supposed understanding of principles , aptitude for science and O level suitability ( Spear , 1984 ) .",found that for identical work boys were marked higher than girls for supposed understanding of principles 
cty-fragment03_466_31,suggested,0.0,VERB,VBD,"Citing Marx 's famous remark in The Eighteenth Brumaire , ‘ Men make their own History … but under circumstances … given and transmitted from the past ’ , Sartre suggested that this implied ‘ the permanent and dialectical unity of freedom and necessity , ( I , 35 ) .",Sartre suggested that this implied ‘ the permanent and dialectical unity of freedom and necessity 
cty-fragment03_475_29,determined,0.0,VERB,VBN,"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second , making man a passive product entirely determined by economic circumstances .",making man a passive product entirely determined by economic circumstances .
cty-fragment03_477_34,form,0.0,VERB,VBP,"Its corollary , whereby praxis becomes determining history , he called the ‘ practico-inert ’ , by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis .",by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis .
cty-fragment03_479_72,say,1.0,INTJ,UH,"Though this neatly solves the problem of how man can make history while at the same time history makes him , it does not answer the larger question of how a multiplicity of the products of individual acts , ‘ totalizations ’ , can themselves be totalized into the overall totalization required by the logic of dialectical rationality — rather than being the arbitrary , blind and self-cancelling movements of , say , Hardy 's immanent will .",say 
cty-fragment03_480_31,characterized,0.0,VERB,VBN,"Sartre 's fundamental thesis , that ‘ History continually effects totalisations of totalisations ’ ( I , 15 ) , does not in itself answer what Ronald Aronson has rightly characterized as the question for Sartre : ‘ how do separate , antagonistic actions yield a history ; how do individual totalizations lead to Totalization ( and also progress , the direction of history , its truth and its meaning ) ? ’",does not in itself answer what Ronald Aronson has rightly characterized as the question for Sartre : ‘ how do separate 
cty-fragment03_481_52,subsumed,0.0,VERB,VBD,"For the whole basis of Sartre 's argument is that the dialectic of history is not a metaphysical law , ‘ some powerful unitary force revealing itself behind History like the will of God ’ , but the continuously produced effect of individual conflicts ; each action is in its turn subsumed as a part of the whole in an ever broader , developing totalization ( I , 37 ) .",but the continuously produced effect of individual conflicts ; each action is in its turn subsumed as a part of the whole in an ever broader 
cty-fragment03_483_9,creates,0.0,VERB,VBZ,"The dialectic is the law of totalization which creates several collectivities , several societies , and one history — realities , that is , which impose themselves on individuals ; but at the same time it must be woven out of millions of individual actions .",The dialectic is the law of totalization which creates several collectivities 
cty-fragment03_484_25,bring,0.0,VERB,VB,We must show that it is possible for it to be both a resultant … and a totalizing force … how it can continually bring about the unity of dispersive profusion and integration .,We must show that it is possible for it to be both a resultant … and a totalizing force … how it can continually bring about the unity of dispersive profusion and integration .
cty-fragment03_487_6,bring,0.0,VERB,VB,How does it ‘ continually bring about the unity of dispersive profusion and integration ’ ?,How does it ‘ continually bring about the unity of dispersive profusion and integration ’ ?
cty-fragment03_489_7,remains,0.0,VERB,VBZ,The dialectic is the law that remains hidden .,The dialectic is the law that remains hidden .
cty-fragment03_491_49,understand,1.0,VERB,VB,"‘ Marxism ’ , on the other hand , Sartre claims , ‘ is History itself becoming conscious of itself ’ ( I , 40 ) : as for Lukács , it is by becoming conscious of itself as the subject of history that the working class will understand history 's meaning — and so recognize itself as the meaning of history .",it is by becoming conscious of itself as the subject of history that the working class will understand history 's meaning — and so recognize itself as the meaning of history .
cty-fragment03_494_16,promoting,0.0,VERB,VBG,"It is therefore , Sartre argues , our historical task to make it known , promoting not just the historical process as such , but also the general recognition whereby the plurality of the meanings of individual histories can be seen to combine to make one history , with one meaning — the ‘ Truth of humanity ’ ( I , 822 ) .",promoting not just the historical process as such 
cty-fragment03_496_16,initiating,1.0,VERB,VBG,"The problem , however , remains how such universals are produced from the multiplicity of initiating individual praxes .",remains how such universals are produced from the multiplicity of initiating individual praxes .
cty-fragment03_499_4,negates,0.0,VERB,VBZ,"If each action negates the aim of the other , where is the ‘ unity ’ totalized in the conflict ?",If each action negates the aim of the other 
cty-fragment03_500_5,totalize,0.0,VERB,VB,How does History constantly totalize itself ?,How does History constantly totalize itself ?
cty-fragment03_501_13,calls,0.0,VERB,VBZ,"( I , 817 — 18 ) Sartre arrives at what he calls ‘ the real problem of History ’ , that is how there can be totalization without a totalizer , only at the very end of Volume I. It is not until the next volume , however , that he intends to show how individual actions , separate multiplicities , make up ‘ one human history , with one truth and one intelligibility ’ ( I , 69 ) .",817 — 18 ) Sartre arrives at what he calls ‘ the real problem of History ’ 
cty-fragment03_504_3,asserts,0.0,VERB,VBZ,He thus asserts the Truth of History while constantly projecting forwards and deferring its proof .,He thus asserts the Truth of History while constantly projecting forwards and deferring its proof .
cty-fragment03_504_13,deferring,0.0,VERB,VBG,He thus asserts the Truth of History while constantly projecting forwards and deferring its proof .,He thus asserts the Truth of History while constantly projecting forwards and deferring its proof .
cty-fragment03_509_2,asserts,0.0,VERB,VBZ,"He asserts it often enough : ‘ History continually effects totalisations of totalisations , ( I , 15 ) .",He asserts it often enough : ‘ History continually effects totalisations of totalisations 
cty-fragment03_510_12,seen,1.0,VERB,VBN,"But in Volume I of the Critique , as we have seen , he continually defers the demonstration of his proof .",as we have seen 
cty-fragment03_510_16,defers,0.0,VERB,VBZ,"But in Volume I of the Critique , as we have seen , he continually defers the demonstration of his proof .",he continually defers the demonstration of his proof .
cty-fragment03_511_18,poses,0.0,VERB,VBZ,"For the ‘ dogmatic dialectic ’ , as he describes dialectical materialism , the whole question naturally poses no problem , for each person or group simply constitutes a partial moment of an already operative movement of totalization that produces them and then goes beyond them .",the whole question naturally poses no problem 
cty-fragment03_512_9,creates,0.0,VERB,VBZ,"But Sartre 's dispensing with all historicist schemas creates the problem of how , between two autonomous and contradictory totalizations , there could be ‘ one dialectical intelligibility of the ongoing process ’ ( II , 13 ) .",But Sartre 's dispensing with all historicist schemas creates the problem of how 
cty-fragment03_513_2,attempts,0.0,VERB,VBZ,"He attempts to solve this through matching his account of contradiction with a new concept derived from the conjunction of work and labour : ‘ anti-labour ’ ( anti-travail ) , a category of negation .",He attempts to solve this through matching his account of contradiction with a new concept derived from the conjunction of work and labour : ‘ anti-labour ’ ( anti-travail ) 
cty-fragment03_513_4,solve,0.0,VERB,VB,"He attempts to solve this through matching his account of contradiction with a new concept derived from the conjunction of work and labour : ‘ anti-labour ’ ( anti-travail ) , a category of negation .",He attempts to solve this through matching his account of contradiction with a new concept derived from the conjunction of work and labour : ‘ anti-labour ’ ( anti-travail ) 
cty-fragment03_521_27,appear,1.0,VERB,VB,"There is , therefore , before any understanding of historic agents and movements , a certain aporia in all social ensembles : from afar they may appear whole , but close to , they can be seen as riddled with holes .",a certain aporia in all social ensembles : from afar they may appear whole 
cty-fragment03_521_37,seen,1.0,VERB,VBN,"There is , therefore , before any understanding of historic agents and movements , a certain aporia in all social ensembles : from afar they may appear whole , but close to , they can be seen as riddled with holes .",they can be seen as riddled with holes .
cty-fragment03_523_15,pose,0.0,VERB,VB,"In the context of the negativity of this formulation , Sartre is obliged to pose once again the problem of whether there can be a totalization , without any independent totalizer or totalizing force such as the dialectic , or whether the structure of negation that he has described means that , as for Adorno or Bakhtin , history does not develop positively but , rather , negatively , and is therefore instead detotalizing :",Sartre is obliged to pose once again the problem of whether there can be a totalization 
cty-fragment03_523_33,totalizing,0.0,ADJ,JJ,"In the context of the negativity of this formulation , Sartre is obliged to pose once again the problem of whether there can be a totalization , without any independent totalizer or totalizing force such as the dialectic , or whether the structure of negation that he has described means that , as for Adorno or Bakhtin , history does not develop positively but , rather , negatively , and is therefore instead detotalizing :",without any independent totalizer or totalizing force such as the dialectic 
cty-fragment03_523_62,develop,0.0,VERB,VB,"In the context of the negativity of this formulation , Sartre is obliged to pose once again the problem of whether there can be a totalization , without any independent totalizer or totalizing force such as the dialectic , or whether the structure of negation that he has described means that , as for Adorno or Bakhtin , history does not develop positively but , rather , negatively , and is therefore instead detotalizing :",history does not develop positively but 
cty-fragment03_524_40,characterizes,0.0,VERB,VBZ,"Marxism is rigorously true if History is totalization ; it is not so any more if human history decomposes into a plurality of particular histories , or if , in any case , within the relationship of immanence that characterizes struggle , the negation of each adversary by the other is on principle detotalizing .",within the relationship of immanence that characterizes struggle 
cty-fragment03_526_35,totalizing,0.0,VERB,VBG,"Our goal is solely to establish whether , in a practical ensemble torn apart by antagonism ( whether there are multiple conflicts or whether they are reduced to one ) the breaks themselves are totalizing and carried along by the totalizing movement of the ensemble .",in a practical ensemble torn apart by antagonism ( whether there are multiple conflicts or whether they are reduced to one ) the breaks themselves are totalizing and carried along by the totalizing movement of the ensemble .
cty-fragment03_528_16,stated,0.0,VERB,VBN,"At this point Sartre confronts the possibility that the whole project of the Critique , stated so confidently on its very first page — ‘ it must be proved that a negation of a negation can be an affirmation ’ ( I , 15 ) — may break down .",stated so confidently on its very first page — ‘ it must be proved that a negation of a negation can be an affirmation ’ ( I 
cty-fragment03_531_2,means,0.0,VERB,VBZ,"That means both that there is a dialectical meaning of the practical ensemble … and that each singular event totalizes in itself the practical ensemble in the infinite richness of its singularity ’ ( II , 26 ) .",That means both that there is a dialectical meaning of the practical ensemble … and that each singular event totalizes in itself the practical ensemble in the infinite richness of its singularity ’ ( II 
cty-fragment03_532_36,structured,1.0,VERB,VBN,"Unlike Lukács ' insignificant event from which the universal is precariously drawn out through the narrative , Sartre 's singularity works synecdochally in a conventional antinomy with the universal , the relation between the two structured according to the familiar nineteenth-century model of organic growth or process in which each singular event makes up the whole while , as he puts it , ‘ the whole is entirely present in the part as its present meaning and as its destiny ’ .",the relation between the two structured according to the familiar nineteenth-century model of organic growth or process in which each singular event makes up the whole while 
cty-fragment03_532_53,makes,1.0,VERB,VBZ,"Unlike Lukács ' insignificant event from which the universal is precariously drawn out through the narrative , Sartre 's singularity works synecdochally in a conventional antinomy with the universal , the relation between the two structured according to the familiar nineteenth-century model of organic growth or process in which each singular event makes up the whole while , as he puts it , ‘ the whole is entirely present in the part as its present meaning and as its destiny ’ .",the relation between the two structured according to the familiar nineteenth-century model of organic growth or process in which each singular event makes up the whole while 
cty-fragment03_535_24,posing,0.0,VERB,VBG,The concept of the singular universal thus facilitates a circularity in the argument whereby Sartre can avoid the question which he began by posing .,The concept of the singular universal thus facilitates a circularity in the argument whereby Sartre can avoid the question which he began by posing .
cty-fragment03_537_16,poses,0.0,VERB,VBZ,"This strategy marks a structure of repetition in Sartre 's text : each time he poses the question of how there can be totalization of History without a totalizer , he retreats to a more limited example whose unity is already evident , but which in the end only brings him back to the original question again .",This strategy marks a structure of repetition in Sartre 's text : each time he poses the question of how there can be totalization of History without a totalizer 
cty-fragment03_542_10,mean,0.0,VERB,VB,"By totalization , therefore , Sartre does not here mean anything like a predetermined end or final closure of a totality but rather a process of mediation among the parts , where each is determined by the other .",Sartre does not here mean anything like a predetermined end or final closure of a totality but rather a process of mediation among the parts 
cty-fragment03_543_4,predict,0.0,VERB,VB,"No one can predict the future of boxing , either at the level of particular victories or defeats , in effect a structure of repetition , nor at the more general level of possible modifications or developments of the sport .",No one can predict the future of boxing 
cty-fragment03_543_18,defeats,1.0,NOUN,NNS,"No one can predict the future of boxing , either at the level of particular victories or defeats , in effect a structure of repetition , nor at the more general level of possible modifications or developments of the sport .",either at the level of particular victories or defeats 
cty-fragment03_549_21,re-exteriorizes,0.0,VERB,VBZ,"At the same time Sartre makes a larger , though less persuasive claim that the boxing-match also works synecdochally and re-exteriorizes a more fundamental violence , namely the interiorized condition of scarcity that he considers to be the basis of conflict in general .",though less persuasive claim that the boxing-match also works synecdochally and re-exteriorizes a more fundamental violence 
cty-fragment03_551_6,say,0.0,VERB,VB,"thus one can and must say … that each fight is the singularisation of all the circumstances of the social whole in movement and that by this singularisation , it incarnates the enveloping totalization which the historical process is .",thus one can and must say … that each fight is the singularisation of all the circumstances of the social whole in movement and that by this singularisation 
cty-fragment03_553_4,adds,0.0,VERB,VBZ,"But then he adds , ‘ I have said and I repeat that we have not yet proved that this enveloping totalization exists ’ .",But then he adds 
cty-fragment03_554_46,define,1.0,VERB,VB,"So , although it is possible to conceive of any event as an incarnation of the totality , insofar as it must itself make up a part of that totality in its determination , unlike the case of the boxing match , where we can define the overall entity ‘ boxing ’ , it still remains unproven that an overall entity , ‘ History ’ , can be said to exist at all .",where we can define the overall entity ‘ boxing ’ 
cty-fragment03_557_27,said,0.0,VERB,VBN,"But what about those conflicts that do not take place within such a constituted social system , such as conflictual bourgeois societies which can not be said to be unified , except , as Sartre suggests dismissively , by appeal to a lost paradise before the class struggle ?",such as conflictual bourgeois societies which can not be said to be unified 
cty-fragment03_559_5,poses,0.0,VERB,VBZ,"However , when he poses the question of whether his method could work as well for the class struggle as for the boxing match , Sartre admits that he finds it impossible to answer and returns instead to the much easier case of sub-groups .",when he poses the question of whether his method could work as well for the class struggle as for the boxing match 
cty-fragment03_561_6,remains,0.0,VERB,VBZ,"The major question thus always remains unanswered in the Critique : every time that Sartre announces that he is about to proceed with the fundamental problem of how History can be a totalization without a totalizer , he turns back to a previous , more easily intelligible stage on the way .",The major question thus always remains unanswered in the Critique : every time that Sartre announces that he is about to proceed with the fundamental problem of how History can be a totalization without a totalizer 
cty-fragment03_562_26,give,0.0,VERB,VB,"His difficulty is accompanied by a no doubt symptomatic increasing distrust of universals so that , in championing specificities against them , he seems to give up the attempt to validate the universals — History as Totalization — that originally formed the object of his project .",he seems to give up the attempt to validate the universals — History as Totalization — that originally formed the object of his project .
cty-fragment03_568_11,solve,0.0,VERB,VB,"For Sartre 's singular universal could never be expected to solve the formal theoretical problem of how individual existential existence can be related to History insofar as it simply renames , in one oxymoronic category , the original antithetical terms .",For Sartre 's singular universal could never be expected to solve the formal theoretical problem of how individual existential existence can be related to History insofar as it simply renames 
cty-fragment03_568_30,renames,0.0,VERB,VBZ,"For Sartre 's singular universal could never be expected to solve the formal theoretical problem of how individual existential existence can be related to History insofar as it simply renames , in one oxymoronic category , the original antithetical terms .",For Sartre 's singular universal could never be expected to solve the formal theoretical problem of how individual existential existence can be related to History insofar as it simply renames 
ecv-fragment05_1042_45,defined,1.0,VERB,VBN,"Along with a selection from a list including women , animals , madmen , foreigners , slaves , patients and imbeciles , children have served in that great class of beings , the ‘ not-men ’ , in contrast with which male philosophers have defined and valued themselves .",in contrast with which male philosophers have defined and valued themselves .
ecv-fragment05_1042_47,valued,1.0,VERB,VBN,"Along with a selection from a list including women , animals , madmen , foreigners , slaves , patients and imbeciles , children have served in that great class of beings , the ‘ not-men ’ , in contrast with which male philosophers have defined and valued themselves .",in contrast with which male philosophers have defined and valued themselves .
ecv-fragment05_1043_5,appear,1.0,VERB,VBP,"Unlike the others who appear and disappear as fashion and progress dictate , children occupy a permanent place in the list partly because of their continuing presence as a potential sub-class , partly because they have never protested and mainly because it is assumed that in favourable circumstances they will become men and therefore require attention .",Unlike the others who appear and disappear as fashion and progress dictate 
ecv-fragment05_1043_44,assumed,0.0,VERB,VBN,"Unlike the others who appear and disappear as fashion and progress dictate , children occupy a permanent place in the list partly because of their continuing presence as a potential sub-class , partly because they have never protested and mainly because it is assumed that in favourable circumstances they will become men and therefore require attention .",partly because they have never protested and mainly because it is assumed that in favourable circumstances they will become men and therefore require attention .
ecv-fragment05_1044_13,worked,0.0,VERB,VBD,They have received it in the shape of detailed educational theory carefully worked out to see them through the maturation process from infancy to adulthood .,They have received it in the shape of detailed educational theory carefully worked out to see them through the maturation process from infancy to adulthood .
ecv-fragment05_1046_30,remain,0.0,VERB,VB,Perhaps the best known version is Shakespeare 's seven ages of man which is a poetic statement of what had already been received wisdom for centuries and was to remain so for centuries to come .,Perhaps the best known version is Shakespeare 's seven ages of man which is a poetic statement of what had already been received wisdom for centuries and was to remain so for centuries to come .
ecv-fragment05_1053_39,valued,1.0,VERB,VBN,"Where the end is person- rather than role-oriented — that is , where the end is the development of the human mind and spirit rather than the production of , say , information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .",information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .
ecv-fragment05_1053_52,meant,0.0,VERB,VBN,"Where the end is person- rather than role-oriented — that is , where the end is the development of the human mind and spirit rather than the production of , say , information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .",information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .
ecv-fragment05_1057_56,defining,1.0,VERB,VBG,"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .
ecv-fragment05_1058_2,turns,0.0,VERB,VBZ,"Rationality turns into narrow intellectualism , freedom into licence , independence into isolationism , dignity into selfish pride ; the autonomous human being turns out to be no more than a social atom after all .",Rationality turns into narrow intellectualism 
ecv-fragment05_1059_3,occurs,1.0,VERB,VBZ,"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",The degeneration occurs 
ecv-fragment05_1059_24,defining,1.0,VERB,VBG,"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .
ecv-fragment05_1059_39,seek,0.0,VERB,VB,"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .
ecv-fragment05_1069_10,entails,1.0,VERB,VBZ,It would be well to know just what this entails .,It would be well to know just what this entails .
ecv-fragment05_1070_2,said,1.0,VERB,VBD,Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .
ecv-fragment05_1071_11,deny,0.0,VERB,VBP,"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",A common result of this is that when the philosophers deny autonomy to women 
ecv-fragment05_1071_32,cite,0.0,VERB,VB,"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",they do so for the same sorts of reason that they deny it to children and cite lack of rationality 
ecv-fragment05_1072_7,reject,0.0,VERB,VB,We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?
